n_score,n_perf,n_matched,match_rate_score,match_rate_perf,bias_ms,sigma_ms,sigma_duple_ms,sigma_offbeat_ms,frac_nonduple,asynchrony_sigma_ms,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_duple_1,rho_duple_2,rho_duple_3,rho_duple_4,rho_duple_5,rho_duple_6,rho_duple_7,rho_duple_8,path,composer
690,681,671,0.972463768115942,0.9853157121879589,-1.505000000001644,16.709530799257177,16.666516730748025,16.368977036880025,0.6125186289120715,12.885017885762425,0.12511387938690943,0.05401773733268227,0.15044716403489383,0.004495740681356104,-0.0018712017720206465,0.09371946707081527,-0.056006013118957865,0.06902422793314317,-0.027845315401591027,-0.006196815424444509,-0.006248959683905175,-0.006294389762499975,-0.1357740725473123,-0.003536556413215027,-0.006422782956156004,-0.0064687318947545935,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_888/ZhaoK01M.mid,Bach
780,785,772,0.9897435897435898,0.9834394904458599,-1.3022500000019477,20.0497393240321,16.831150359527378,20.930285093847864,0.13082901554404147,12.837381814824864,0.4574653912870673,0.2112746052402657,0.029837294562753896,-0.03592441216551642,-0.11891708616662976,-0.052210561790091446,0.048458715427732835,0.13324404780273694,0.2219463781534448,0.005655301052017213,-0.04393294109153645,0.15831686199397435,0.018065298839823607,-0.06396578333247543,-0.04499654756372069,-0.02721683451384384,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_889/Giesbrecht01M.mid,Bach
780,782,775,0.9935897435897436,0.9910485933503836,-0.2596666666647707,25.387505597652908,23.411093906677788,27.5965976989923,0.13032258064516133,14.110754668946552,0.36454149677447856,0.1591889487290157,0.010790856253541483,0.03853725692948067,0.013458069717700008,0.06503288782824232,0.10843181208507974,0.09400657620026441,0.17774317485426103,0.0873722215553684,-0.020042394110987436,0.16354839368703197,0.010152855463422046,-0.010345725471474325,-0.026719698128258706,0.1157988328586729,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_889/LiuY01M.mid,Bach
780,780,775,0.9935897435897436,0.9935897435897436,-2.3439999999936845,18.763652254172808,14.76646312936286,19.19443206542465,0.13032258064516133,13.070473776504544,0.2221384747070884,0.36622612871851407,-0.03162322412121414,0.1472244001269637,-0.09045856220561502,0.09774478947558245,-0.02655028244047923,0.029432898681069145,0.36816058481475317,0.22425916264726178,0.11342589378942661,0.04669591552660835,0.025671680250667257,-0.017533437655705253,-0.058264792248053116,0.05428029324715069,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_889/MunA01M.mid,Bach
780,786,770,0.9871794871794872,0.9796437659033079,-0.00033333333249174757,19.35780125415335,17.11470214636115,19.839149648947416,0.1298701298701299,9.441712269346818,0.5439093337659162,0.2427162056518188,0.009442340815426479,-0.10416397084765934,-0.14756161541422197,-0.03864701341894886,0.053347868203874486,0.1141461083605697,0.2955946419618303,-0.03512368080332754,-0.044781552101094774,0.0774651283884484,0.00369976287659987,-0.06155227211982617,-0.03755642172491753,0.024539533669574308,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_889/Wang01M.mid,Bach
780,789,770,0.9871794871794872,0.9759188846641318,-4.215750000000185,21.52132960010393,18.7332650015737,23.18285765434365,0.1298701298701299,12.356659664015632,0.4946300141785168,0.3877364108352357,0.159981897977025,0.058094354216340856,-0.08731097020774593,-0.08640038544172504,-0.141364576585959,-0.14683333389797965,0.30102680017977906,0.22058370485879403,-0.010692376928247274,-0.07884016755175187,-0.20344504798149893,-0.2176007360582017,-0.20295485724705917,-0.014197621777722783,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_889/YangY02M.mid,Bach
780,795,772,0.9897435897435898,0.9710691823899371,-2.083250000006309,23.832487357546416,22.72502980531405,25.48566582370444,0.13082901554404147,13.70562014148175,0.42141395357465045,0.16595116779179647,-0.00624774637361012,-0.055939679209437716,-0.09568324818801373,-0.06095020874295191,-0.09981803592355487,-0.057907392856549195,0.18856151344040298,0.013723807573098537,-0.02801872551754364,0.009203404300217048,-0.03727252709738515,-0.11562804905612167,-0.06881226353257394,0.0664468342995637,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_889/ZhangW02M.mid,Bach
1189,1180,1173,0.9865433137089992,0.9940677966101695,-5.208833333341545,20.8478997243605,20.8478997243605,23.597747424860678,0.0,9.855557397778934,0.1067149856257772,0.11507692525941392,0.031633954526249085,0.17366335396327087,0.0032186442799776818,0.031221878215997888,-0.00026044301768594344,0.15356229643205282,0.1067149856257772,0.11507692525941392,0.031633954526249085,0.17366335396327087,0.0032186442799776818,0.031221878215997888,-0.00026044301768594344,0.15356229643205282,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_891/BLINOV04M.mid,Bach
1189,1185,1172,0.9857022708158116,0.9890295358649789,-2.468541666665658,15.93976812927561,15.93976812927561,18.491893781042055,0.0,6.186390205339135,0.2984909046534482,0.1108841483487086,-0.14693952708188784,-0.054340923762840714,-0.1306995787690078,0.049210051594238774,0.03696487763551619,0.17267006617376068,0.2984909046534482,0.1108841483487086,-0.14693952708188784,-0.054340923762840714,-0.1306995787690078,0.049210051594238774,0.03696487763551619,0.17267006617376068,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_891/Duepree06M.mid,Bach
1091,1084,1069,0.9798350137488543,0.9861623616236163,-1.5736666666725796,24.35342928262403,19.511918580325812,27.25857960492202,0.022450888681010306,10.97106870541299,-0.1574920165719521,0.1656417685315532,0.0897700763250052,0.02042060358808755,0.09703328859495315,0.04065558249569982,0.018922159288251663,0.1853635468594466,0.25154871828086206,0.26249815401387183,0.100454091802191,0.02551649462042739,-0.004295922490215589,0.03005840797114757,0.0946747513910732,0.22417745568802402,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_892/Hou01M.mid,Bach
1091,1086,1073,0.9835013748854262,0.9880294659300184,-1.6928333333332546,29.753824581064627,24.119987774909372,31.77589269959387,0.02329916123019571,14.304605298131758,-0.16534493499773614,0.36571941197295804,0.04580311843911196,-0.020433804068411946,0.14965498273338132,-0.06751823039006251,0.03228197206099374,0.09775171141620313,0.15609458297704926,0.22313540369376617,0.15909146972534616,-0.021620520991036635,0.034904991444995585,0.015193361302016787,-0.03904639582434153,0.02426505382515427,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_892/KabuliL01M.mid,Bach
882,876,866,0.981859410430839,0.9885844748858448,-1.3835833333304404,28.261168153212683,27.168615698862034,31.833940787097383,0.15127020785219403,12.310980360382501,0.27196587835236624,0.27027281895109273,-0.07567265715166104,-0.13342254204005022,-0.09925173732676587,-0.05585693300200316,0.015826938141365186,0.06958599391800212,0.3833376754754436,-0.012963219930812533,-0.18079280059190034,-0.04622600180316934,0.08819212543176135,0.04583445257230307,-0.0621739867983599,-0.15380407851386893,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_893/Kleisen04M.mid,Bach
882,885,872,0.9886621315192744,0.9853107344632769,-2.2786458333250437,27.87296363533135,27.84741626896927,31.715580093629427,0.1571100917431193,7.396174118817717,0.3681948873915685,0.20426447260399908,-0.13377846476805327,-0.1637614434922541,-0.11365318273745954,-0.03144424536868535,0.05132373427850688,0.08598515272957949,0.3978586311490454,-0.09422396516571584,-0.26942343410176245,-0.09424049692458393,0.06222702448728667,0.05976438814924536,-0.07036579610628078,-0.06999395547338934,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_893/Levitsky04M.mid,Bach
882,895,850,0.963718820861678,0.9497206703910615,-0.3257083333245703,36.975727035349735,35.64091088867714,39.12025801900107,0.1552941176470588,27.190997182511634,0.4410403060683855,0.198264269571336,-0.008353263932584482,-0.03648069894693337,-0.02324315076078832,0.05120355656116516,0.13473818318903966,0.08625021945130887,0.3183310465869448,0.030162347679859057,-0.04793358833175267,0.04658921011317353,0.016215791977540504,0.025442247092975805,-0.09216428398153707,0.03344269001994303,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Bach/Prelude/bwv_893/Wong01M.mid,Bach
8245,8106,7389,0.8961795027289267,0.9115470022205774,-8.958335229181102e-05,56.27604791125515,50.109403824236594,62.986379338216665,0.46772228989037756,35.2801283766559,0.3765417512322883,0.21339615475810203,0.046974898516507387,0.053163840593525705,0.03232808415748128,0.057592531099593385,0.018056545675730153,0.058364835396857766,0.256052443083478,-0.008081865218555983,-0.048809302381478924,0.07513057079063176,0.02760566042125998,0.004012162364161086,0.021296295319225812,0.09563656771891127,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/CHEN04.mid,Balakirev
8245,7984,7382,0.8953305033353548,0.9245991983967936,0.00033333333249174757,52.51382727383121,48.98298203483485,58.04711953001834,0.4639664047683555,31.9777562566888,0.4127631236213638,0.1904412045474434,0.06676102595470912,0.06087403003845023,0.02468920238902399,0.03945945159194103,0.019830253187266732,0.06668880322432451,0.28510270931504017,0.01998216337759523,-0.034656034982901304,0.09540673191691344,0.013580710534708575,-0.05593789932638346,-0.008056645413042964,0.11167940193209283,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/CHEN10M.mid,Balakirev
8245,8521,7522,0.912310491206792,0.8827602394085201,-0.0004999999987376214,52.10753093557932,47.1010116753139,57.159065364172044,0.4643711778782239,33.27875390488678,0.2976476730210771,0.10767865783925812,0.03787836605544038,0.09155487167198584,0.02741536400811135,0.058903959229159385,0.04505662623942172,0.057178473181457135,0.1793484550158653,0.04492163843579787,-0.008271389709861682,0.13497876308458312,-0.03738136478439724,0.051205489420375776,0.038834217432320295,0.10871642412033326,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Cho05.mid,Balakirev
8245,8287,7226,0.8764099454214676,0.8719681428743815,-0.00018750000663203537,60.92371293755725,53.14015601384252,67.9828154433645,0.4685856628840299,39.15070793038102,0.2850607409802523,0.18605905195283898,0.07191148479661957,0.09212990737540896,0.015248247242021437,0.04081878627529656,0.0070247816444786275,0.05778955865841057,0.1331512214444948,0.06828283453769485,0.02784018466748043,0.17730788730179217,0.046621248316777004,0.05917952850746469,0.022032538900438887,0.12995327021238667,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Gorucan03.mid,Balakirev
8245,8397,7367,0.893511218920558,0.8773371442181731,-9.375008858114597e-05,56.177161365793715,51.26738799413299,62.14044102601555,0.46708293742364604,36.83643484221408,0.31670515577271147,0.17556784598853248,0.06882255663274599,0.11805933387126581,0.021575005010095336,0.05391269432425282,0.04378015351629705,0.11452844422034456,0.22851528899239168,0.20859072563966716,0.08660979595851392,0.22386594363463494,0.06695000075578761,0.16564716136507457,0.11622270993713399,0.2229143063329072,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Na04.mid,Balakirev
8245,8357,7395,0.8969072164948454,0.8848869211439512,-0.00016666666624587378,57.26375393957925,51.60351414731743,63.431943606716814,0.46950642325895875,37.30140502133406,0.2951581203876399,0.18331548255488075,0.05894592351066587,0.12210762039222421,0.023137459428900695,0.05762343141825002,0.010223390617418247,0.07735048290639082,0.20000402160329822,0.20301983793407669,0.015821658148220945,0.20103928425647707,0.06905865149156233,0.1484629860422588,0.03372987104702834,0.18488257655746979,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Na08M.mid,Balakirev
8245,8321,7674,0.9307459066100667,0.9222449224852782,-0.0002499999993688107,45.57070000337722,38.9493355262372,51.98430952566974,0.46507688298149596,25.795837936721888,0.36434619855727807,0.14176903959450715,0.03083714058121693,0.07404434947961779,0.019414365251129034,0.023470603764821137,0.03313730821565164,0.058947272841602914,0.26255750682511586,-0.01531678370489906,-0.060541755327628635,0.052745834808560224,0.016672192284102397,-0.03723321090885164,0.0394813926985195,0.10063690244463058,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Shelest03.mid,Balakirev
8245,8033,7456,0.9043056397816859,0.9281712934146645,-0.00018750000663203537,48.35588564120972,43.601266635794865,53.79175070895698,0.46593347639484983,31.819998584758462,0.2197724376953253,0.20343567433592835,0.038342471139899824,0.12517949054409497,0.01281648903786272,0.11447642317316474,0.007238248454326413,0.09694322499434732,0.18246363770899107,0.17784403604070695,-0.06308020074220487,0.21811122994623508,0.017938176025575066,0.1643678510707884,0.03966972207598502,0.19447143643525014,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Shi11.mid,Balakirev
8245,8068,7194,0.8725288053365676,0.891670798215171,-0.0001041666521928164,51.97420679736244,51.05778576933426,55.37648502442169,0.4681679177092021,33.41678107688636,0.2805956203224621,0.16141252529571157,0.062138775275101726,0.0707801140105141,-0.036387726250282186,0.04923999651886203,-0.012050166639198388,0.10867648769400264,0.1552839366296021,0.08742064849229016,0.02894521313518787,0.20071170364689964,0.041273938093544925,0.08881926946688345,0.025681191259389186,0.16252802400130617,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Verbaite04.mid,Balakirev
8245,8168,7629,0.9252880533656762,0.9340107737512243,-0.0004166666665028629,41.81988550422237,38.34696741620117,46.41338958216395,0.4666404509109975,24.271294654734053,0.304420406558325,0.2078101896772592,0.10166181750930588,0.09059224162160665,0.020739638285286258,0.04499246529241758,0.012651256872898402,0.08574594650129982,0.15348940414775541,0.16006095880344123,-0.006607355874631036,0.13211875310599458,0.011614025614914682,0.11741044498203518,-0.033408714423956556,0.18169178286642976,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Balakirev/Islamey/Yi04M.mid,Balakirev
1683,1692,1667,0.9904931669637552,0.985224586288416,0.00015624999960550667,26.673270558338388,24.520980811128325,30.007241497836294,0.05038992201559689,14.851077190573355,0.3556500172029738,0.22020145993597737,0.039738702807124784,0.10510205975348262,0.108478993079227,0.20845542210466766,0.20420184303664768,0.20640789133465587,0.14042906200218608,0.11985659638690453,0.017635266596020778,0.11644393677802713,0.06041441554415212,0.07113672142982486,0.10977493851816007,0.11591871879640078,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/1-1/KimG01.mid,Beethoven
2665,2609,2560,0.9606003752345216,0.9812188577999233,-0.8138125000698437,27.611170099326703,23.86582337812415,30.386609290491272,0.15468749999999998,15.27483243702137,0.3290950444440613,0.20656119621814714,-0.013957977312681577,0.07839655842845894,-0.08671018487651456,0.024149757618258428,-0.012999784922994688,0.08462183591525284,0.31600990969451503,0.042057803707227955,-0.12680192954446592,-0.015829829288960914,-0.02617626284139552,0.021176068451612292,0.013700920027958995,0.10338748155558582,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/10-1/Hou02M.mid,Beethoven
3848,3865,3773,0.9805093555093555,0.9761966364812419,-1.3353125000605814,49.688778825318025,49.32605062255655,58.516482631237764,0.0026504108136761184,28.1553452188691,0.6493653606065002,0.7199027255767605,0.5930776500074052,0.648890901224024,0.5505813537196281,0.5756861955205604,0.5466478953062973,0.5775523229857383,0.6649626268243883,0.7414551608640951,0.603818528795945,0.6618266750750774,0.5692197578039745,0.5909078793712141,0.5542551177840042,0.5943393702634452,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/Arciglione03.mid,Beethoven
3848,3814,3767,0.978950103950104,0.9876769795490299,-0.00024999997094710125,23.475877720277936,22.512720363921424,28.77373971558033,0.002123705866737491,15.898536586480338,0.20077095324191205,0.20699673041184963,0.11701841078979523,0.3188199811497079,0.09173936393436638,0.18093583676562827,0.11870539323653166,0.20929941674373484,0.20923485908845135,0.23419614101034664,0.10283857506793254,0.3301869417561783,0.08416379474456279,0.15572616651269627,0.1540117209236781,0.2336582084268567,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/DeTurck01.mid,Beethoven
3848,3811,3756,0.9760914760914761,0.9855680923642088,0.26035416666525535,25.743306205907874,24.86969677867241,29.70091193855546,0.0026624068157614644,19.33614925838743,0.16154779316645476,0.13503311337866788,0.05487778818228266,0.24725576500112817,-0.0041948132995619555,0.018257342830096848,0.07824091518987349,0.13191022223466706,0.16014338794954222,0.1714326960029064,0.019882924271146813,0.23960256630245494,0.008088338857577463,0.01068204436915718,0.03667402494302121,0.15526321754136524,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/LiC03M.mid,Beethoven
3848,3841,3809,0.9898648648648649,0.9916688362405623,-8.333333312293689e-05,15.407904292034944,14.754731123890341,18.16893883081088,0.002100288789708582,10.65986676489157,0.1825112020075676,0.12324037214498107,-0.01621691566551883,0.09300829384567602,-0.009051869073834796,0.1353687292385019,0.03932166122804048,0.1479093135223589,0.2658486515662288,0.14163299353889683,-0.02871882876038516,0.114533079865825,0.011429184197579061,0.07090441626424569,0.0779397956362648,0.17077207348788997,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/LiYZ03M.mid,Beethoven
3848,3881,3801,0.9877858627858628,0.979386755990724,-1.0417499999970659,23.18211611323865,22.038691398631673,27.542041922311263,0.0021047092870297712,12.551702584395846,0.23772650006662488,0.33169873045786513,0.03288734271664517,0.3057382664148351,0.05066371109082028,0.2545792180978048,0.04418435707849573,0.25976856087589845,0.22780095823494462,0.36225205637355107,0.002775234670036891,0.3109084133589513,0.032463528320683305,0.23611158481015249,0.04551737136168585,0.29914423920191113,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/MaximovI02M.mid,Beethoven
3848,3829,3786,0.9838877338877339,0.9887699138156176,-0.5342499999940742,25.411343611329965,25.23594676433849,28.7753111668073,0.0015847860538826808,17.900911812369017,0.28062852059288,0.29033382978629046,0.041516479806831895,0.23554825648561978,0.07588165708682205,0.16525441110214,0.08181729325956039,0.2507840717742731,0.283531323849614,0.2916771028118527,0.042857166717520635,0.23493185937888544,0.06899733241572661,0.17220067145802684,0.08397518545064063,0.26225361064684577,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/NAKAJI01.mid,Beethoven
3848,3886,3811,0.9903846153846154,0.9806999485331961,0.00033333333249174757,16.3785715642519,14.831222937531663,16.62110166730289,0.0023615848858566935,11.085396797037475,0.19275834841742456,0.1342941604156245,0.11901927595178713,0.21580002957623315,0.014870330033868367,0.12774934781935202,0.06119533186890827,0.09836109830319698,0.2599399233588485,0.23022202119357715,0.12727599526823702,0.21927512609098052,0.04235496488184896,0.0794898989983279,0.061080417394003834,0.14359570285199524,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-1/ZhaoK02M.mid,Beethoven
2257,2176,2116,0.9375276916260523,0.9724264705882353,-6.232223958356542,70.82551256048487,42.230730737078645,81.83206573812612,0.6436672967863895,24.207354064348845,0.47723437813895697,0.23284340535839268,0.059669870705054195,-0.0672258042306756,-0.07232695445617945,-0.10791386976339042,-0.13892425510256168,-0.0729077404352784,0.15567074371225667,-0.19536344809356207,-0.15959480818565255,-0.13191468540968251,0.05955185267103126,0.21390472765379046,-0.0922963264918925,-0.10318239363064258,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-2/MaximovI04.mid,Beethoven
1933,1954,1918,0.992240041386446,0.9815762538382804,-1.335812500009581,20.924398412642486,20.786362448050973,23.25474465228379,0.031282586027111536,14.838392292459561,0.15368724293605157,0.11011778439618865,0.1138554978936369,-0.05245835809851755,-0.07976089031454683,0.03263476557606493,0.05327100848144349,0.027658088872283052,0.19041010415111545,0.11848700359354147,0.006466830190098675,-0.049454070192346135,-0.0439410355489365,0.030088153779671462,-0.013891670143963355,0.13863817784138133,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/11-3/MaximovI05.mid,Beethoven
3394,3324,3286,0.9681791396582203,0.9885679903730445,-0.00046874999171109266,31.17733220743073,29.454389627040964,38.980812483185645,0.03956177723676202,15.213858845817963,0.39009643966258606,0.1413299135105843,0.12156296194627958,0.038103186862438174,-0.01466278321991983,0.0258714853938325,-0.026144130187551858,-0.03756803267096135,0.2829833393522722,-0.02842033744454421,-0.05235314789312322,-0.03601151737467904,-0.024208917460539887,0.04329696478648253,0.005660305373896579,0.021499458437915887,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Garritson01.mid,Beethoven
3394,3194,3135,0.9236888626988804,0.9815278647463995,-0.00016666666624587378,32.157734927806246,30.263928479045635,42.816158005735645,0.03795853269537475,17.179734515625963,0.315856261293128,0.0627759978646516,-0.018371390484280544,-0.07163637083925609,-0.0621318835510085,0.05110456135984899,-0.008868113813193315,-0.019250762352702386,0.3036189080889393,0.012078951116240796,-0.043153300284916325,-0.04348911695418502,-0.04521443839261408,0.04618678529763118,-0.004339507077507828,-0.043656133235202975,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Kleisen05M.mid,Beethoven
3394,3300,3233,0.9525633470830878,0.9796969696969697,-0.00012500001389526005,25.756723039279443,22.85554465254793,32.799400484212114,0.039901020723785985,10.934116174954655,0.38489713472895093,0.22076840344526474,0.09679951085896962,0.05611493430222399,0.08776563504006572,0.04565583783357521,0.04757802029108604,-0.013383814215914076,0.350738971832207,0.12706218581891746,-0.010074409025144759,-0.009853639690867149,0.010468263854192065,0.06909477064327886,0.03435596564535657,0.021219385220403824,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/12-1/Zhao02.mid,Beethoven
4175,4107,3995,0.9568862275449102,0.9727294862429997,-0.5205565630319597,42.42241245022782,37.35316120936705,49.914095321524684,0.02252816020025028,24.15802528247408,0.2812674220446836,0.4246017360511913,0.1975279403237883,0.34196854758741785,0.20336741891924082,0.2779295222982317,0.12909372291487956,0.2609602329832359,0.10545074818712911,0.32075952268873914,-0.056349066218393265,0.31361476983549563,0.02760300491551085,0.28213274529936444,0.0016961744380314305,0.22550731455315337,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/13-4/Taverna01.mid,Beethoven
4907,4912,4783,0.9747299775830446,0.9737377850162866,0.00015624996763108356,42.95280146264054,39.056950599674906,49.55182264767436,0.03658791553418361,26.320912584179382,0.25365421389371134,0.546297631638581,0.13275253924407213,0.40705037714409414,0.1359326608688306,0.39976500176136204,0.12163256981813693,0.39084686368521615,0.1769152413383751,0.5232324469570184,-0.018682731375656608,0.41630286694114477,-0.028001430478149972,0.4050462795480474,0.009268906323465399,0.4111219078391706,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/14-3/Meek03.mid,Beethoven
3939,3921,3864,0.9809596344249809,0.9854628921193573,-0.00012499997836812327,19.95673062459184,17.5393547811042,32.21978122542259,0.042960662525879934,13.61333374747402,0.10471330762569415,0.047522224603605716,-0.051393729150745866,-0.09385435574482001,-0.03597410304714081,-0.0012112017733007343,-0.10518757335473362,-0.024259649160329206,0.011997256613017435,-0.02417166462922175,-0.014523566542827196,-0.0431996991860193,-0.000996614091683468,0.09046347321234699,0.03017351089611432,0.024277298499655518,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-1/LEE_H01.mid,Beethoven
3939,3944,3894,0.9885757806549885,0.9873225152129818,-0.0002499999638416739,21.22748149261533,18.902564369042235,33.57841516015438,0.043656908063687716,13.9271073425989,0.25351987627649836,0.0592124898601191,-0.10129449124176486,-0.09559822841914704,-0.08055525524622621,0.0525503052549714,-0.08203624669745319,-0.07166723452955565,-0.05132131275195204,0.009653460805448346,-0.05184407970042865,0.015219820588425342,-0.04403036792753544,0.18641594486121457,-0.015132525523159268,0.04853827947093291,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-1/Sekino01.mid,Beethoven
3939,3917,3876,0.984006092916984,0.9895328057186622,-0.0003750000701074896,22.81165084805404,20.229383595631056,32.69925836736204,0.0430856553147575,15.954640063998053,0.270907524336891,0.10346521813141348,-0.12939642030230672,-0.04950027043085442,-0.1164793022702001,0.0747743921672287,-0.09690772889031882,-0.025968075300634753,-0.05540293035928531,0.09878163096658987,-0.08597980758569729,0.13038943389141744,-0.0902461173360078,0.2768140645019364,-0.06666137722883277,0.14274963036209018,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-1/ZhaoA02.mid,Beethoven
2694,2736,2599,0.9647364513734225,0.9499269005847953,-0.00043750000600084604,40.98945168302086,31.027541142060862,45.943958603676776,0.584070796460177,22.014704904650472,0.5596807585668284,0.4755252137401656,0.359150458880607,0.3373388284421701,0.26909259510292965,0.3222086344192696,0.22224191211641822,0.24375451668199954,0.1910446097052773,0.2062892734823648,0.011977131918162074,0.13080057046645058,-0.031546815557870075,0.1254533096044326,-0.04471235658011351,0.048326316199089114,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/15-4/Floril01.mid,Beethoven
3418,3264,3208,0.938560561732007,0.9828431372549019,1.302416666675299,38.16990333057751,37.65332297788705,37.57567945933896,0.004987531172069848,30.30021704412744,0.3530681945566878,0.2244566122876081,0.12199577542886147,0.18970226919795571,0.15586766861635784,0.10956228409387885,0.13965455851118258,0.2061487016413069,0.31103929011538617,0.24045471729978835,0.14495473954895124,0.22351720599573588,0.14935818058870973,0.10445225826936162,0.14806688161573386,0.24406107890675652,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/BuiJL02M.mid,Beethoven
3418,3375,3283,0.9605032182562903,0.9727407407407408,-0.000187499999526608,44.79334149980834,44.3338819222002,44.180929174416754,0.004873591227535834,34.98664206584043,0.5014339674766369,0.41451296425460227,0.23481276307244536,0.35298634156130365,0.2596973630537203,0.26575360211797655,0.24365595980573254,0.31989476028951674,0.4804935962333239,0.448099737143091,0.26356604128719696,0.394521636125372,0.25664236367712423,0.3017898022237432,0.2598287203777847,0.3510614369663935,/sessions/zen-intelligent-bohr/mnt/Dual Diffusion 2/data/asap-dataset-master/Beethoven/Piano_Sonatas/16-1/Khmara01.mid,Beethoven
